Millia tnt,Another blood k,0,cs,f,S,m,1:2.5,114,1,1,13-03-2016
Captain ginyu,Zx,0,cs,t,B,m,1.3:1,132,1,0,13-03-2016
Ren idagawa,Archetype earth_r,1,cs,f,B,m,1:2.8,147,1,1,13-03-2016
Kaigen EX3,A-green EX3,1,cs,t,A,m,1:1.4,153,1,0,13-03-2016
Maxima EX3,Cyborg_d-9f,1,cs,t,A,m,1:8.7,123,1,1,13-03-2016
Cleric,Kouryu,1,cs,f,A,m,1:17.2,159,1,1,13-03-2016
Arcueid,Reika,0,cs,t,B,m,8.1:1,141,0,0,13-03-2016
Orochi,Rogue,1,cs,t,B,m,1:1.5,78,2,1,13-03-2016
Ape man,Invisible woman,0,cs,f,B,m,9.2:1,120,0,0,13-03-2016
Dorniar ex,The kung fu man,0,cs,f,S,m,6.6:1,96,0,0,13-03-2016
Shitan uzuki,Orochi yuyuko,1,cs,f,A,m,1:1.1,162,1,1,13-03-2016
Gonzales,Mvc2 megaman,0,cs,t,S,m,9.4:1,84,0,0,13-03-2016
John crawley,Ger,1,cs,t,B,m,1:5.9,213,1,2,13-03-2016
Clown,Kirin,1,cs,f,A,m,1:8.5,114,1,1,13-03-2016
Darkwing duck EX,Arashi EX,1,cs,t,B,m,1:7,105,2,0,13-03-2016
Cheatman,R-unagi,1,cs,f,X,m,4:1,84,0,2,13-03-2016
Bang,Dr. doom mvc3,0,cs,t,A,m,2.8:1,111,2,0,13-03-2016
Colossus mvc2 ex,Asagi EX3,0,cs,t,S,m,14.8:1,105,0,0,13-03-2016
Akira kogami,Choi special,1,cs,t,B,m,1.3:1,153,0,2,13-03-2016
Harley quinn,Kato,0,cs,f,B,m,1:2.2,150,1,1,13-03-2016
Go badaa ba,Miku_tt,0,cs,f,A,m,1:11.1,132,1,1,13-03-2016
Filz-rout,Shaq fu EX3,0,cs,f,A,m,4.3:1,150,1,0,13-03-2016
Radel,Super goku,1,cs,f,B,m,1:2.2,141,1,0,13-03-2016
Lucifeller_ex,Kusaregedo EX,0,cs,t,S,m,1:1,120,0,1,13-03-2016
Lucky 71113,Sailor mars,0,cs,t,B,m,8.3:1,108,0,0,13-03-2016
Ryu_a,Epyon,0,cs,f,A,m,1:11.2,135,1,1,13-03-2016
Private,Jones ex,0,cs,t,A,m,397.8:1,99,0,0,13-03-2016
Gaisei,Gon the dinosaur,0,cs,t,S,m,7.8:1,108,0,0,13-03-2016
Diba,Vh_mami EX,1,cs,t,A,m,1:7.4,177,1,1,13-03-2016
Lf2 - firzen,Akira,1,cs,f,A,m,1:2.1,198,1,1,13-03-2016
Legendary super saiyan akuma,Lugia,1,cs,f,B,m,2.8:1,0,0,0,13-03-2016
Haruhi suzumiya,Lf2 - john,0,cs,f,S,m,1:1.2,123,0,1,13-03-2016
Ramon 71113,Maraiah,1,cs,f,A,m,2.1:1,123,0,0,13-03-2016
Nagamine nozomi,Fake okami,1,cs,t,S,m,1:17,84,1,1,13-03-2016
Broli,Uesugi kensin EX G,0,cs,t,S,m,4.4:1,201,0,0,13-03-2016
Rugal EX3,Magneto_cota,1,cs,t,S,t,1:2.1,108,1,1,13-03-2016
Maria,Miacis,1,cs,f,S,t,1:2.1,159,1,1,13-03-2016
Uroboros,Absolute_white_len,0,cs,f,S,t,3.2:1,117,0,0,13-03-2016
Z-ton 2nd,Death-stuff,0,cs,f,S,t,1.5:1,72,1,0,13-03-2016
Holy flandre,The kung fu man,0,cs,t,S,t,12.4:1,69,0,0,13-03-2016
Kaname,Hisui aa,0,cs,t,S,t,4.5:1,228,0,0,13-03-2016
Shin,Ortega ex,0,cs,t,S,t,5:1,93,0,0,13-03-2016
Magneto_cota,Miacis,0,cs,f,S,t,33.3:1,135,0,0,13-03-2016
Uroboros,Z-ton 2nd,1,cs,f,S,t,2.9:1,186,0,1,13-03-2016
Holy flandre,Kaname,0,cs,t,S,t,3.1:1,114,0,0,13-03-2016
Fenri-lunaedge,Shin,1,cs,f,S,t,1.5:1,165,0,0,13-03-2016
Magneto_cota,Z-ton 2nd,0,cs,f,S,t,3.1:1,147,0,0,13-03-2016
Holy flandre,Shin,0,cs,t,S,t,3.8:1,75,0,0,13-03-2016
Magneto_cota,Holy flandre,1,cs,f,S,t,1.3:1,0,1,0,13-03-2016
Mr_shihan,Jimmy lee,0,cs,t,A,m,8.4:1,144,0,0,13-03-2016
Sub-zero CVW,Soul ninja mk2,0,cs,t,B,m,1.2:1,198,0,1,13-03-2016
Joe A,Maverick zero,1,cs,t,B,m,1.8:1,114,1,0,13-03-2016
Saisyuu_dokusyo_bouei_system,Twitch waifu chan-hd,1,cs,t,X,m,1:8.6,90,1,1,13-03-2016
Mr buu EX3,Maxim kischine,0,cs,t,S,m,12.4:1,126,0,0,13-03-2016
Cham cham,Kim hoon,0,cs,t,B,m,2:1,138,0,2,13-03-2016
Maggyo IX,Satuzinki,1,cs,t,S,m,1:15.8,150,0,1,13-03-2016
Nash,Makoto EX3,1,cs,f,A,m,2.3:1,126,1,0,13-03-2016
Sodom sfa,Yu-by,1,cs,f,A,m,1:1.7,141,1,1,13-03-2016
Goodman,Soushihan k.s.k 12p color,1,cs,f,S,m,1:7.3,99,1,1,13-03-2016
Haruka_amami,Ren mizusaka,0,cs,f,S,m,1.5:1,216,1,0,13-03-2016
Fang 0d,Alt(hana-ai),1,cs,f,S,m,1:4.7,120,1,2,13-03-2016
Dante M,Nayu mizuhara,0,cs,t,S,m,1.1:1,144,0,1,13-03-2016
Killa and ren EX,Baki-hanma,0,cs,t,A,m,1:2,108,1,1,13-03-2016
Rare Sophitia,Johnny cage,1,cs,t,B,m,2.1:1,96,0,0,13-03-2016
Missing iq gomes,Yukkuri,1,cs,t,S,m,1:3.8,54,1,1,13-03-2016
Spiderman,Tsubaki yayoi,0,cs,t,B,m,1.5:1,174,0,0,13-03-2016
Kingjoe,Kyoko_typey,0,cs,t,S,m,41.9:1,162,0,0,13-03-2016
Ufo,H_yujiro,1,cs,t,X,m,1:39.7,90,1,1,13-03-2016
Halt,A-yuki,0,cs,t,S,m,60.6:1,216,0,0,13-03-2016
Kenpachi zaraki,Layla,0,cs,f,B,m,1:7,237,0,1,13-03-2016
Jenny,Cvs blaze,0,cs,t,B,m,15.4:1,219,0,0,13-03-2016
Hiryu,Chousokabe motochika,0,cs,t,A,m,2.2:1,189,1,1,13-03-2016
Yuri sakazaki EX3,Swordsman,1,cs,t,A,m,1:1.7,123,1,0,13-03-2016
Viga,Cci kasumi,0,cs,f,B,m,1:1.7,141,0,1,13-03-2016
Roa EX3,Lei-lei,1,cs,f,B,m,1:2.8,132,1,1,13-03-2016
Johnny,Shadow lady,0,cs,t,S,m,1.4:1,198,1,1,13-03-2016
Sakazaki ryo,Brass,1,cs,f,A,m,1:1.9,120,0,1,13-03-2016
Ootani reimu,Spin youmu,0,cs,f,A,m,1:8.6,114,1,1,13-03-2016
Heihachi m,Momasusta,0,cs,f,B,m,1:1,93,1,0,13-03-2016
Neku sakuraba,Atatatatatatata,1,cs,t,S,m,1:5,72,1,1,13-03-2016
Grebam EX,Adelheid EX,1,cs,f,A,m,6.3:1,99,0,0,13-03-2016
Kouryu,Armor Guts,0,cs,t,A,m,1.6:1,183,1,1,13-03-2016
May(ac),Sissy ex,1,cs,t,S,m,1:1.8,90,1,1,13-03-2016
Bison CVS,Chaoz_gf,1,cs,t,B,m,1:13.5,87,1,1,13-03-2016
Rikku,Izzy blue,1,cs,f,B,m,27.8:1,111,0,0,13-03-2016
Pisaci,Madara uchiha,0,cs,t,B,m,7.6:1,90,0,0,13-03-2016
Ana,Dark order sol,1,cs,t,S,m,1:1.5,231,1,1,13-03-2016
Another blood k,Evil dooby dummy,1,cs,f,S,m,1:2.3,138,1,0,13-03-2016
Reiji oyama,Vega 2,1,cs,t,B,m,1:26.6,87,1,1,13-03-2016
Meteor,Kou EX,0,cs,t,A,m,1.7:1,81,0,0,13-03-2016
Heitasupermode,Adelheid EX,0,cs,f,A,m,4.2:1,126,0,0,13-03-2016
Violent ryu,Real chibi scex,1,cs,f,B,m,1:1.2,153,1,2,13-03-2016
Masked rider 1st,Arcueid_brunestud,0,cs,t,S,m,3.8:1,96,0,0,13-03-2016
Rosie,Ultraman jack_a,0,cs,t,A,m,1:1.3,123,1,1,13-03-2016
Yujiro-hanma,Grimace,0,cs,t,S,m,40.8:1,66,0,0,13-03-2016
Natasha,Kongman EX3,0,cs,t,S,m,4.2:1,105,0,0,13-03-2016
Scene,Moguera,0,cs,f,X,m,317:1,57,0,0,13-03-2016
Pisaci,Hayato mvc2,0,cs,t,B,m,10.9:1,120,0,0,13-03-2016
Franko,The mask of ero,0,cs,t,B,m,1.9:1,96,0,0,13-03-2016
Chris_gb,Kazama kazuki EX3,1,cs,f,S,m,1.1:1,150,0,0,13-03-2016
Koizumi itsuki,Demitri maximoff,1,cs,t,A,m,1:3.9,120,1,0,13-03-2016
Zelos(you-ki_ai),Taku,1,cs,t,B,m,1.4:1,183,1,1,13-03-2016
Cell Hyper Dimension,Ironpatriot,1,cs,f,B,m,1:11.6,111,1,1,13-03-2016
Protoman,Tsunade EX3,1,cs,t,B,m,1:3.3,117,1,1,13-03-2016
Axearmor,Yuri sakazaki EX2,1,cs,f,B,m,1.9:1,150,1,0,13-03-2016
Blues hablam,Azusa,1,cs,f,A,m,1:3,141,1,1,13-03-2016
Pupazz,Kanon EX3,0,cs,t,A,m,2.9:1,105,0,0,13-03-2016
95ani,Rimle,0,cs,f,B,m,1.1:1,117,1,1,13-03-2016
Tamao mitsurugi,Yuiren,1,cs,t,B,m,1:2.1,192,1,1,13-03-2016
Abobo,Corona,1,cs,t,S,m,1:21.3,87,1,1,13-03-2016
Ky and sol,Filz-rout,0,cs,t,A,m,1:4.3,162,1,1,13-03-2016
Nukesaku EX2,Trainheartnet,0,cs,f,A,m,1.7:1,117,0,0,13-03-2016
Peketo EX3,Fygar,1,cs,t,A,m,1:10.7,132,1,1,13-03-2016
Fernandeath,Tamamo-no-mae,0,cs,t,S,m,4.6:1,60,0,0,13-03-2016
Peketo EX3,Ninja nwa,0,cs,f,A,m,1:5.7,138,1,1,13-03-2016
Kishimax,Sophitia,0,cs,t,B,m,3.8:1,78,0,0,13-03-2016
Genryujin,Wyler xi ver,0,cs,t,A,m,1.3:1,0,0,0,13-03-2016
Mike tyson,Blizzard EX3,1,cs,f,S,m,17.1:1,195,0,0,13-03-2016
Rion,Evil ken,0,cs,f,S,m,27.2:1,120,0,0,13-03-2016
Shin kazuma,Terumi,1,cs,t,A,m,3:1,90,0,2,13-03-2016
Slash EX,Smoker,0,cs,t,B,m,1.1:1,153,1,0,13-03-2016
Coil,Demitri maximoff,1,cs,t,A,m,1:1.1,132,0,1,13-03-2016
Chris_gb,Meta jade,0,cs,f,S,m,1:1.2,231,1,1,13-03-2016
Dana dee,Raphael EX,1,cs,t,B,m,1:13.2,123,1,2,13-03-2016
Pickle,Haruhi suzumiya,0,cs,t,S,m,4.8:1,81,0,0,13-03-2016
Alakazam,Akane satomura EX2,1,cs,f,A,m,1:4,108,1,1,13-03-2016
Bonus kun EX2,Kensou,0,cs,t,B,m,4:1,90,0,0,13-03-2016
Sledge,Hel'lauren,1,cs,t,A,m,1:2.3,213,1,1,13-03-2016
Red tornado,Jinmen,1,cs,t,B,m,1:7.8,123,1,1,13-03-2016
Killa and ren,Hiedano akyu,0,cs,t,A,m,1.3:1,132,1,1,13-03-2016
Goddman batman,Dio brando,0,cs,t,B,m,833.6:1,75,0,0,13-03-2016
Hatsune miku,Aika toarcreat,1,cs,t,S,m,1:10,123,0,1,13-03-2016
Agrail,Axel stone,1,cs,t,B,m,1:5.7,171,1,1,13-03-2016
Rin EX,Kathumi orochi,0,cs,t,B,m,3.4:1,162,0,0,13-03-2016
International karateka,Kay,1,cs,f,A,m,1:3.2,66,1,1,13-03-2016
Nagaoka shiho,Ayako,0,cs,t,A,m,1:1.2,159,1,1,13-03-2016
Imouto,Evil ken ssf'2 plus,0,cs,t,S,m,1.5:1,105,1,1,13-03-2016
Ryu sf3,Athena_96,1,cs,f,S,m,1:1.4,126,1,2,13-03-2016
Nanaya shiki,Diablo,1,cs,t,B,m,1:12.5,111,1,0,13-03-2016
Holhorse asb,Shimo EX3,0,cs,t,A,m,8.1:1,156,1,0,13-03-2016
Syoh,Aracne de tarantula,1,cs,t,B,m,1:1.9,204,0,1,13-03-2016
Gambit MVC2,Wild woody,1,cs,f,A,m,2.3:1,0,0,1,13-03-2016
Pocket Ken,Ultraman tiga_a,0,cs,t,B,t,1:1,0,0,0,13-03-2016
Gouki higashi,M_canon,1,cs,t,B,t,1:3.5,105,1,1,13-03-2016
Razor claws,Zoro roronoa,0,cs,f,B,t,4.4:1,78,0,0,13-03-2016
Oni inomura,Steven seagal,0,cs,t,B,t,1:2.3,117,1,1,13-03-2016
Yuusuke,Pulse-k,1,cs,t,B,t,2.2:1,135,0,0,13-03-2016
Vixen,Battousai,1,cs,t,B,t,1:2,150,1,1,13-03-2016
Batman EX3,Izzy blue,0,cs,f,B,t,3.5:1,123,0,0,13-03-2016
Pocket Ken,M_canon,0,cs,t,B,t,1.3:1,186,1,0,13-03-2016
Razor claws,Oni inomura,0,cs,f,B,t,6.8:1,99,0,0,13-03-2016
Pulse-k,Dan CVS,0,cs,t,B,t,6.5:1,102,0,0,13-03-2016
Battousai,Batman EX3,1,cs,f,B,t,2:1,165,0,0,13-03-2016
Pocket Ken,Razor claws,1,cs,t,B,t,1:4.8,111,1,1,13-03-2016
Pulse-k,Batman EX3,0,cs,t,B,t,1.8:1,147,0,0,13-03-2016
Razor claws,Pulse-k,0,cs,f,B,t,9.4:1,0,0,0,13-03-2016
Xiayu,Voltorb,1,cs,t,A,m,1:2.7,87,1,1,13-03-2016
Maria EX,Cool,1,cs,f,A,m,1:4,0,0,1,13-03-2016
Hu-ama EX3,Juugo,1,cs,t,B,m,1:5.9,111,1,1,13-03-2016
Alena,Chibi nazrin,1,cs,f,A,m,1:6.5,117,1,1,13-03-2016
Animus,Kim kaphwan,0,cs,t,B,m,2:1,90,0,0,13-03-2016
Eleking,H_witch,0,cs,t,A,m,1.2:1,93,1,0,13-03-2016
Saki mitonoya,Soujiro,1,cs,t,B,m,1:1.2,138,0,1,13-03-2016
W arcueid,Kazama sogetsu EX3,1,cs,f,S,m,2.4:1,144,0,0,13-03-2016
Orochi ball,Utsuho_b,0,cs,t,S,m,3.8:1,129,0,0,13-03-2016
Veigue_lungberg,Alvein,0,cs,t,A,m,4.4:1,120,0,0,13-03-2016
Asagi asagiri,Klaus garcia,1,cs,t,S,m,2.3:1,129,0,0,13-03-2016
Reptile mk2,Scarlet spider,0,cs,t,B,m,22.9:1,105,0,0,13-03-2016
Andy,Kyoko_typea,1,cs,t,A,m,1:6.4,108,1,1,13-03-2016
Super Skrull MVC,Rugal CVS,0,cs,f,B,m,1:1.7,111,1,1,13-03-2016
Another suwako,Midknight,1,cs,t,B,m,1:1.7,147,0,0,13-03-2016
Lelouch EX,Rinrin,0,cs,t,A,m,6.5:1,63,0,0,13-03-2016
Rock EX3,Enja ex,1,cs,t,A,m,1:4.3,153,1,1,13-03-2016
Washizuka,Alvin the chipmunk,0,cs,t,A,m,6:1,156,0,0,13-03-2016
Mini zeroko,Rotom,0,cs,t,B,m,9.4:1,159,0,0,13-03-2016
Tails s2,Stoneaxe,0,cs,t,S,m,6.9:1,174,0,0,13-03-2016
Lloyd irving,Nero chaos,0,cs,f,A,m,3.6:1,126,0,0,13-03-2016
Sue sakamoto,Kung fu head,1,cs,t,S,m,1:2.5,90,2,0,13-03-2016
Jyuzumaru,Crea-f,0,cs,t,A,m,4.1:1,102,0,0,13-03-2016
Alder(seraph),Carol,0,cs,t,A,m,5.6:1,168,0,0,13-03-2016
Vulture,Young Heihachi,1,cs,f,B,m,1:2.8,138,1,1,13-03-2016
Samchay ex,Zantetsu ex,1,cs,f,A,m,1.2:1,165,1,1,13-03-2016
Jam(ac),Shin EX,1,cs,f,S,m,1:1.7,90,1,0,13-03-2016
Lilith,Mo-mo-dainamaitu EX3,1,cs,f,A,m,6.1:1,93,0,0,13-03-2016
Imouto,Rid hershel,1,cs,t,S,m,1:4.8,117,1,2,13-03-2016
Diggle,Ikkaku,0,cs,t,A,m,2.5:1,93,0,0,13-03-2016
Hulk,Miko hd,1,cs,t,S,m,1:1.3,141,1,1,13-03-2016
Goku ascended,Kousonsyou,0,cs,t,S,m,35.3:1,117,0,0,13-03-2016
Jecht EX,Flonne,1,cs,f,S,m,1:18,180,1,1,13-03-2016
Old robo-ky,Asagi asagiri,1,cs,f,S,m,1.5:1,192,0,1,13-03-2016
Gogeta super saiyan 3,Pikkon,1,cs,f,B,m,1.1:1,0,0,1,13-03-2016
Donald,Saki tsuzura,1,cs,f,A,m,1:3.1,162,0,1,13-03-2016
Jo jo,G project,0,cs,f,B,m,1:3.8,102,1,1,13-03-2016
Vega geegus,Dracula,1,cs,f,S,m,1:1.5,93,1,1,13-03-2016
Ika musume,Tyrant_a,0,cs,t,A,m,2.9:1,198,0,0,13-03-2016
Master kaede,Muhi,0,cs,f,S,m,1:2.7,99,1,2,13-03-2016
Negative shin,Lihua,1,cs,f,S,m,4.9:1,180,0,0,13-03-2016
Matrix,Kung fu girl,0,cs,t,B,m,7.7:1,66,0,0,13-03-2016
Amaterasu,Nanaya_reaver,0,cs,t,S,m,11.4:1,87,0,0,13-03-2016
Gotenks ssj,Frieza,1,cs,t,B,m,1:5.7,147,1,1,13-03-2016
Raiden CVS,Tora,1,cs,t,B,m,1:7.7,93,1,1,13-03-2016
Testament,White len k,1,cs,f,S,m,1:1.1,147,0,0,13-03-2016
17th angel,Frieza,0,cs,t,B,m,2.7:1,177,1,0,13-03-2016
King ghidorah,Karnov ex,0,cs,f,S,m,1:4,99,1,2,13-03-2016
Lenja,Shin gouki EX2,0,cs,f,B,m,7.8:1,117,0,0,13-03-2016
Tain-ren,Aoi matsubara,0,cs,t,A,m,3.7:1,144,0,0,13-03-2016
Eriol hiiragizawa,Jean grey,0,cs,f,A,m,1:1.3,153,0,0,13-03-2016
Shiena bee,Frieza EX3,1,cs,f,A,m,1:2.6,123,1,1,13-03-2016
Fighter fly,Riesz,1,cs,t,B,m,1:8.8,195,1,1,13-03-2016
Stickykeys,Uminin,0,cs,t,S,m,2.8:1,135,0,0,13-03-2016
Maebara_keiichi,Hanayama,1,cs,t,S,m,1:17.4,111,1,1,13-03-2016
Vise,Krauser 98,1,cs,t,A,m,1:1.6,126,0,1,13-03-2016
Go kidokoro,Lord zedd,1,cs,t,B,m,1:28.6,111,1,1,13-03-2016
An ogre,Real gloria,1,cs,t,S,m,1:10,111,1,1,13-03-2016
Bleyze,Battler EX3,1,cs,t,A,m,1:15.2,168,1,1,13-03-2016
Bardock EX3,Unlucky glauber,0,cs,t,B,m,5.1:1,114,1,0,13-03-2016
Norimaro EX3,Darthvader,1,cs,t,A,m,1:3.6,87,1,1,13-03-2016
Asha,Sailor mars,0,cs,t,B,m,18.2:1,96,0,0,13-03-2016
The red skull,Kamille,1,cs,t,B,m,1:2.3,201,0,1,13-03-2016
Cassius bright,Alien baltan 6th,1,cs,t,S,m,2.9:1,234,0,1,13-03-2016
Mo-mo-dainamaitu EX3,Sakura EX2,0,cs,t,A,m,1:1.9,165,0,1,13-03-2016
Yuri,Ex snow,0,cs,t,B,m,7.7:1,99,0,0,13-03-2016
Chonshu EX3,Savage hulk,0,cs,f,B,m,2.3:1,111,1,0,13-03-2016
Mokou fujiwara,Rera ex,0,cs,f,A,m,1:2.5,129,1,1,13-03-2016
Arc vp,Test a.i.,0,cs,t,B,m,32.8:1,144,0,0,13-03-2016
Gori,Haohmaru EX,1,cs,f,A,m,4:1,90,0,0,13-03-2016
Bc-sakura,Akari EX,0,cs,t,S,m,1:1.3,162,1,0,13-03-2016
Masta gambit,Galford nrf,0,cs,t,S,m,6.4:1,147,0,0,13-03-2016
Buront,Storm_cota,0,cs,f,S,m,1:2,210,0,0,13-03-2016
Nakoruru ex EX3,Dhaos RD,1,cs,f,S,m,1:6.7,108,1,1,13-03-2016
Crilin sposato,Lion,1,cs,t,B,m,1:5.5,171,1,1,13-03-2016
Jack-hamma ex,G akiha nightmare,1,cs,f,S,m,1:20.8,111,1,1,13-03-2016
Ella,Gg-wind,0,cs,f,A,m,1:1.3,159,0,0,13-03-2016
Alien metron,Tensi,0,cs,f,S,m,1:2.3,180,1,0,13-03-2016
Santaurus EX3,Zebura,0,cs,f,A,t,1:5.3,165,1,1,13-03-2016
Mvc2 captain america,Senel,1,cs,f,A,t,1.9:1,198,0,0,13-03-2016
Zz_gundam,Mrkarate,0,cs,t,A,t,1.1:1,117,0,1,13-03-2016
Vile EX3,Lloyd irving,1,cs,f,A,t,1.4:1,117,0,0,13-03-2016
Lian,Skeletor dx,0,cs,f,A,t,1.1:1,135,0,0,13-03-2016
Kaf ka,Serio,1,cs,t,A,t,1:1.6,117,1,1,13-03-2016
Santaurus EX3,Senel,1,cs,f,A,t,1:6.4,102,1,1,13-03-2016
Zz_gundam,Lloyd irving,0,cs,t,A,t,1:1.7,132,1,1,13-03-2016
Hel'lauren,Serio,1,cs,f,A,t,6.1:1,153,0,0,13-03-2016
Senel,Zz_gundam,1,cs,t,A,t,1:1.5,153,1,1,13-03-2016
Doruge,Saisyu_ex,0,cs,f,X,m,12.7:1,57,0,0,13-03-2016
Renji,Beelzebub,1,cs,t,S,m,1:15.7,69,1,1,13-03-2016
Akane satomura EX2,Masked rider 555(emanon),0,cs,f,A,m,1.7:1,120,0,0,13-03-2016
Jhons lee EX3,Kyoko_sakura EX,1,cs,t,A,m,1:1.4,114,1,0,13-03-2016
95,Fl_mugen,0,cs,f,B,m,7.9:1,156,0,0,13-03-2016
Evil q,Kain blade,1,cs,f,B,m,1:1.8,237,0,1,13-03-2016
Suika ibuki,Armgon,0,cs,t,S,m,1:1.1,132,0,1,13-03-2016
Rachel alucard,Shapeshifter a.o.s.,0,cs,t,B,m,4.4:1,150,0,0,13-03-2016
Yuri di aaaaaa ex,Kensou ex,0,cs,t,B,m,2.7:1,198,0,0,13-03-2016
Elpizo,Kyuketsuki_satsuki,1,cs,f,S,m,1.2:1,120,0,0,13-03-2016
Umvc_youmu,Get in the robot you idiot,1,cs,t,S,m,1:1.7,177,0,1,13-03-2016
Himegami aisa,Mima EX,1,cs,f,B,m,1:22.8,105,1,1,13-03-2016
Spin youmu,Gaits z,0,cs,f,A,m,1:1.9,210,1,1,13-03-2016
Mark sein,Raiden EX,0,cs,f,A,m,1:1.1,141,1,0,13-03-2016
Gai,Ecoco EX3,1,cs,t,B,m,1:7.6,87,1,1,13-03-2016
Marona,Kathryne_keyron,1,cs,f,A,m,1.9:1,120,0,1,13-03-2016
Angela EX,Chenshiro,0,cs,t,B,m,1.1:1,144,1,0,13-03-2016
Rin EX2,Eri_hasumi,1,cs,t,B,m,1:9.2,96,1,1,13-03-2016
Michelangelo 0d,Gaisei,1,cs,t,S,m,1:34.2,75,1,1,13-03-2016
Sailor mercury k,Wyler xi ver,0,cs,t,A,m,1:1.3,144,0,0,13-03-2016
Hisui aa,Pill,1,cs,t,S,m,1:13.1,135,1,1,13-03-2016
Ryo-sakazaki,Noel,1,cs,t,B,m,1:9.1,99,1,1,13-03-2016
Chun-li jj,Shion EX3,0,cs,t,A,m,4:1,72,0,0,13-03-2016
Saisyu_ex,Vavaa,1,cs,t,X,m,1:2.9,81,1,1,13-03-2016
Sub-zero EX,Ratix,0,cs,f,A,m,1:3.2,117,1,1,13-03-2016
Lord.misyaguzi,Cyclops_cota,1,cs,f,S,m,1:3,159,0,1,13-03-2016
Meta-knight,Shadow man EX3,0,cs,f,B,m,2.9:1,126,0,0,13-03-2016
Tanuki,Deluxe kung fu man,1,cs,t,S,m,1:8.7,105,1,1,13-03-2016
Kokesz,Cius,1,cs,t,A,m,1:2.9,84,1,1,13-03-2016
Supreme gogeta v1.5,Supreme gt vegeta,0,cs,t,X,m,1.1:1,72,0,1,13-03-2016
Okina,Sakuya izayoi EX3,0,cs,f,A,m,1:1.1,117,1,1,13-03-2016
Voltage zero,Ray mcdogall,0,cs,t,S,m,163.6:1,99,0,0,13-03-2016
Anaroguma,Crea-f,1,cs,f,A,m,3.4:1,153,0,1,13-03-2016
Dream v,Majin Virginia,0,cs,t,B,m,1:5.3,237,1,1,13-03-2016
Yawara,Julius belmont,0,cs,f,A,m,1:1.6,108,1,1,13-03-2016
Lomias,Sailor jupiter EX2,1,cs,f,A,m,4.2:1,66,0,0,13-03-2016
Dan mk ii,Killa and ren,1,cs,f,A,m,1:3.9,132,1,1,13-03-2016
Lambda 11,Meifang dhq,1,cs,f,B,m,1:5.7,99,1,1,13-03-2016
Carol stanzack,Kula xiii,1,cs,f,A,m,1:1,171,1,2,13-03-2016
K',Takiyasya,0,cs,t,A,m,3.5:1,204,0,0,13-03-2016
Helion z,Tamamo-no-mae,1,cs,t,S,m,1:8.3,105,1,1,13-03-2016
Ohaou,Itachi uchiha nzc,0,cs,t,A,m,6.4:1,117,0,0,13-03-2016
Sailor venus k,Adam EX3,1,cs,f,A,m,1:1.1,108,1,1,13-03-2016
Mt,Goa,1,cs,t,X,m,1:2.3,126,1,1,13-03-2016
Miles edgeworth,Genkai,0,cs,t,A,m,1:3.1,75,0,1,13-03-2016
Terry ex02,Adon sfa,1,cs,f,A,m,1:1.7,126,1,1,13-03-2016
Go badaa ba,Aya syameimaru,1,cs,t,A,m,1:2.2,132,1,1,13-03-2016
Regin,Washizuka xi,0,cs,t,S,m,16.4:1,69,0,0,13-03-2016
Killa and ren,Kyosuke,0,cs,t,A,m,1:1.4,141,0,1,13-03-2016
Godzilla_ex,B.swordsman,0,cs,f,S,m,4.4:1,93,1,0,13-03-2016
Eternal little girl,Scene,1,cs,t,X,m,1:5.9,42,0,1,13-03-2016
Saya EX,Demitri maximoff,1,cs,t,A,m,1:4.8,147,1,2,13-03-2016
Slash EX,Kunoichi,0,cs,t,B,m,270.5:1,114,0,0,13-03-2016
Crocodile,Koizumi itsuki,1,cs,t,A,m,1.4:1,120,0,0,13-03-2016
W buffalo_n,Lucario,0,cs,t,A,m,1.8:1,183,0,0,13-03-2016
Oni inomura,Gregariously,0,cs,t,B,m,33.4:1,102,1,0,13-03-2016
Eriol hiiragizawa,Remy,0,cs,t,A,m,3.5:1,162,1,0,13-03-2016
Andrew,Amakusa ex,1,cs,t,S,m,1:11.1,60,1,1,13-03-2016
John anderson,Tourney pikachu,1,cs,t,A,m,1:3,75,1,1,13-03-2016
Hihumi,Z-ton 2nd,1,cs,f,S,m,1:4.6,153,1,1,13-03-2016
Bishop,Batman Normal,1,cs,t,B,m,1:4.1,75,1,1,13-03-2016
Robo-mukai,Yuen-joe,1,cs,t,S,m,1:3.8,75,1,1,13-03-2016
Geese ex xi,Katakura kojuro,1,cs,f,A,m,1:4.2,147,1,1,13-03-2016
Vegeta EX3,Rina,1,cs,f,A,m,10.7:1,171,0,0,13-03-2016
Galivan,Cook kawasaki,1,cs,t,A,m,1:2.8,84,1,1,13-03-2016
Subaru,Rip_saber,1,cs,t,A,m,1:1.4,105,0,1,13-03-2016
Narukana EX3,Amaterasu,0,cs,f,S,m,1:3.3,135,1,1,13-03-2016
Gi gi,Cammy,0,cs,t,A,m,1:4.7,111,0,0,13-03-2016
Noblesse oblige,Saisyuu_dokusyo_bouei_system,0,cs,t,X,m,16.5:1,42,0,0,13-03-2016
Subaru,Durian EX3,0,cs,f,A,m,1:8.5,96,1,1,13-03-2016
Freya diamond,Producer,1,cs,f,S,m,4:1,141,1,1,13-03-2016
Master kaede,Holy flandre,1,cs,t,S,m,1:1.3,93,1,0,13-03-2016
