0,1,0,82.78933215141296
0,2,0,0
7,1,110.74622419902256,135.0
0,3,0,93
11,4,128.3502355705608,56.95743179321289
3,4,159.0,146.25
9,10,125.66666666666667,113.1
5,7,131.31805906295776,124.71428571428571
1,1,99.52880954742432,132.05341720581055
5,5,136.8,145.2
2,5,90.0,96.18199234008789
3,0,41.207905769348145,0
10,8,97.5,102.375
3,3,115.0,156.0
2,0,105.0660548210144,0
6,9,100.0,108.33333333333333
0,1,0,94.83888673782349
3,3,130.0,105.66101781527202
1,0,75.0,0
6,8,133.0,92.625
7,4,149.72475000790186,93.75
1,1,111.0,124.26135492324829
1,1,66.0,90.81558561325073
12,3,94.25,162.0
0,3,0,66
6,8,122.5,130.02857199311256
7,1,115.71428571428571,99.0
8,7,135.75,115.28571428571429
1,0,106.21423768997192,0
3,6,177.0,182.41720136006674
2,5,123.0,82.2
5,4,130.2,121.5
13,4,129.46153846153845,110.25
17,2,103.23529411764706,49.5
5,3,99.0,106.0
0,9,0,168
0,1,0,128.35476875305176
3,10,121.10609292984009,117.0
0,1,0,104.41617584228516
2,1,142.5,222.0
2,7,151.5,103.71428571428571
3,9,156.0,127.33333333333333
15,1,101.2,129.0
4,3,184.5,55.0
2,1,61.43098163604736,128.1713125705719
2,3,118.5,100.0
0,6,0,96
4,8,133.5,133.5
7,9,108.42857142857143,119.56566585434808
0,1,0,126
1,0,62.43737030029297,0
1,0,134.18273997306824,0
2,3,156.0,88.0
8,3,76.17767876386642,135.6052609284719
8,4,98.25,56.25
16,6,123.77105802297592,93.0
1,7,162.0,140.57142857142858
6,4,112.0,117.75
0,10,0,107.97151231765747
6,2,84.5,136.5
9,4,97.0,111
2,2,69.0,55.5
11,2,82.77407160672274,97.5
1,6,146.08608198165894,76.63846504688263
5,7,143.9990704536438,123.85714285714286
5,1,82.48425397872924,45.0
7,2,90.42857142857143,150.0
8,5,96.375,132.0
4,3,117.75,175.0
6,0,91.0,0
5,7,155.4,118.71428571428571
4,4,121.5,160.5
8,7,119.3915638923645,143.14285714285714
3,1,116.0,150.0
1,6,108.0,30.5
5,4,147.6,116.25
0,1,0,108.3543164730072
6,15,145.5,124.6
4,5,67.5,94.8
0,0,0,0
2,5,133.5,110.4
5,14,142.31917719841005,144.0536500726427
7,3,107.57142857142857,120.0
3,12,192.0,131.75
9,7,81.0,89.14285714285714
7,9,192.0,115.0
0,1,0,283.5804419517517
4,11,111.0,119.18181818181819
5,2,108.0,177.0
7,7,107.57142857142857,141.42857142857142
1,1,159.28755950927734,57.27639293670654
0,1,0,90
1,1,147.0,228.0
3,11,99.97647635142009,112.3179332559759
13,7,167.07692307692307,138.85714285714286
3,0,116.0,0
1,0,136.365407705307,0
7,4,76.71428571428571,82.5
8,8,148.5,137.25
3,8,173.0,138.75
6,7,83.0,105.85714285714286
12,12,149.33043668667474,123.6126696864764
13,3,90.92307692307692,104.0
0,1,0,106.20388150215149
7,9,126.0,147.66666666666666
4,2,94.5,148.5
10,9,86.4,101.33333333333333
4,4,130.5,104.94245219230652
2,2,138.0,109.5
6,6,123.0,123.5
3,4,146.0,124.5
6,5,119.9158188899358,119.50362343788147
9,6,122.0,114.97072160243988
3,10,129.0,114.3
2,9,129.0,142.0
17,5,144.7058823529412,147.6
5,8,104.59804530143738,106.875
3,5,128.0,152.4
12,1,66.5,42.0
16,6,113.8125,123.83022503058116
12,5,102.0,94.4893925666809
1,1,81.0,135
1,8,165.0,72
6,1,120.0,296.0865898132324
0,1,0,25.608209133148193
3,4,112.0,105.75
10,5,154.5,85.8
5,2,107.4,237
5,9,154.2,152.0
6,2,119.73472050825755,79.5
1,8,144.0,163.5
7,2,89.18914341926575,115.92224109172821
10,1,118.20175850391388,153.0
11,8,102.0,142.125
5,5,102.0,139.8
6,1,87.0,90.0
6,6,95.5,102.10161340236664
1,10,105.0,103.2
1,2,111.0,126.71383261680603
2,3,132.0,117
14,6,126.29798686504364,137.3766942024231
4,8,132.0,134.48795765638351
1,5,72.01719737052917,119.94744844436646
3,7,129.0,109.71428571428571
1,2,115.20261001586914,114.17646360397339
1,4,168.0,138.0
3,5,114.0,147.6
3,3,140.0,158.69956517219543
1,1,207.0,115.56072330474854
0,3,0,96
0,1,0,51
4,0,83.20594280958176,0
1,5,102.0,115.8
0,1,0,285
6,9,124.5,128.0
0,1,0,96
0,1,0,89.04533982276917
5,5,153.6,105.6
0,1,0,165
9,4,156.22033927175733,129.0
4,2,144.75,229.5
0,6,0,65.84713888168335
2,9,114.0,102.0
10,6,122.87245717048646,102.51254685719807
8,8,87.375,103.125
9,8,100.13947304089864,137.625
5,8,100.8,139.5
0,1,0,84.87254047393799
1,3,117.0,85.0
3,10,106.0,107.1
8,0,128.625,0
5,5,129.6,153.6
3,8,112.0,144.713612139225
1,3,165.0,101.0
6,10,127.0,105.3
5,7,141.6,127.71428571428571
11,5,150.8181818181818,104.4
5,8,154.2,100.875
11,6,114.0,123.5
1,0,93.60743403434753,0
0,2,0,112.50906562805176
9,5,108.66666666666667,101.6921516418457
8,0,84.0,0
2,2,99.0,66
7,12,119.57142857142857,140.75
7,3,134.57142857142858,157.0
4,10,123.75,100.2
2,1,127.5,162.0
4,9,165.0,133.66666666666666
11,8,142.51962700757113,109.61792141199112
7,9,145.71428571428572,138.33333333333334
4,17,70.5,118.51726848938885
9,8,152.0,119.31421181559563
0,4,0,135
3,4,156.0,138.0
5,15,103.2,135.0
2,1,139.5,93.0
4,11,155.42976546287537,125.18181818181819
10,4,104.26394083499909,126.0
5,7,168.46770634651185,123.42857142857143
11,10,110.72727272727273,107.4
3,1,99.09958998362224,106.63975524902344
7,4,85.28571428571429,115.5
1,3,144.0,219.0
1,0,114.0,0
7,7,114.00748433385577,135.42857142857142
8,5,138.0,152.34632606506347
0,3,0,120
7,3,107.14285714285714,163.0
15,5,127.60000000000001,99.40615234375
8,0,47.625,0
1,3,114.0,170.0
1,0,117.0,0
0,3,0,84
10,6,106.5,118.5
9,1,108.66666666666667,171.0
0,1,0,144
0,3,0,87
3,0,106.0,0
0,1,0,162
11,1,81.0,111.17450761795044
7,1,138.88651527677263,0
0,1,0,129
9,3,164.19099979930454,132.0
1,5,201.0,57
4,12,130.5,107.5
12,2,147.25,84.0
17,5,114.17647058823529,130.2
7,3,166.28571428571428,130.0
3,5,83.0,108.6
0,1,0,300
6,9,101.0,136.33333333333334
1,1,117.0,81
0,1,0,91.50892114639282
0,10,0,162
0,1,0,164.21540594100952
6,9,131.0,134.0
7,7,99.0,147.85714285714286
5,10,99.0,110.7
6,12,108.5,123.25
11,6,140.1818181818182,116.5
10,4,67.77747211456298,78.0
0,3,0,93
2,0,126.30208313465118,0
13,6,117.23076923076923,131.0
6,5,108.0,152.4
0,2,0,135
4,1,102.0,60.0
11,3,94.36363636363636,134.0
5,9,120.0,113.79631543159485
1,4,213.0,140.25
8,6,127.875,144.5441373984019
1,7,99.0,105.0
0,4,0,189
4,2,0.0,82.5
8,6,131.625,98.0
5,7,125.62625336647034,117.30783540861947
10,5,138.0,160.2
5,2,110.4,126.0
6,3,123.5,157.0
1,3,159.0,145.90178966522217
14,4,95.35714285714286,163.5
0,3,0,99
2,5,114.0,135.0
0,3,0,138
1,5,132.0,98.4
1,2,66.0,0.0
4,8,105.75,94.06999304890633
1,3,168.0,109.0
7,9,191.14285714285714,131.0
6,8,133.0,136.125
4,5,73.29250913858414,108.6
4,8,138.75,103.875
2,3,105.542799949646,69
0,1,0,165
0,3,0,108
6,7,125.5,117.85714285714286
1,11,0.0,113.45454545454545
3,15,75.0,99.8
3,4,148.0,126.75
4,7,99.0,108.0
1,0,189.0,0
0,1,0,45.02199625968933
1,0,99.0,0
4,3,112.5,107.0
0,2,0,51
6,8,123.0,84.375
0,1,57.64639925956726,0
1,2,120.0,105.0
2,4,169.5,144.0
1,2,171.0,75.0
3,4,144.0,103.5
1,0,150.73168206214905,0
2,2,137.93740797042847,116.49745607376099
8,10,131.27555638551712,135.9
4,13,99.75,118.1403899376209
1,1,129.0,72.0
7,9,129.42857142857142,109.50344477759467
13,7,98.3076923076923,136.7436581339155
1,1,129.0,120.53511643409729
7,4,110.14285714285714,129.0
1,0,38.505160093307495,0
1,3,0.0,141.0
7,10,116.5148595060621,144.9
5,3,102.0,74.0
1,7,0.0,149.57142857142858
8,7,138.75,138.42857142857142
9,8,147.66666666666666,116.25
8,4,111.75,109.5
1,0,98.2859296798706,0
1,0,104.37850570678711,0
2,9,94.5,106.33333333333333
1,3,114.0,165
1,6,141.0,194.0
5,10,111.0,106.8
0,1,0,128.6642668247223
9,5,154.66666666666666,163.8
11,9,149.45454545454547,159.03264260292053
4,5,105.0,78.6
0,2,0,138
4,2,132.75,55.5
0,1,27.01503825187683,0
2,4,141.0,101.25
13,3,145.6153846153846,29.0
7,5,109.28571428571429,80.4
0,1,0,69
2,0,143.75542855262756,0
1,1,117.0,72
1,3,171.0,0.0
1,1,174.0,87.0
0,1,0,108.65817618370056
7,8,119.57142857142857,104.25
4,3,120.75,112.0
10,5,133.8,135.6
8,4,126.375,105.22038960456848
2,0,147.0,0
7,12,147.85714285714286,139.7465539375941
5,9,132.0,187.66666666666666
5,6,114.6,145.0
3,5,60.0,111.6
12,1,82.5,165.0
0,1,0,142.9529070854187
8,8,108.52016666531563,120.32574790716171
4,2,81.75,69.0
3,0,46.0,0
4,4,128.25,126.75
3,7,152.0,133.71428571428572
4,4,106.5,104.25
0,1,0,0
0,12,0,156
4,10,141.75,145.8
3,5,138.0,116.4
1,6,84.0,101.0
9,11,94.0,135.13501917232168
6,2,95.84015945593517,96.0
5,10,145.8,130.0230782032013
11,4,150.10587872158396,123.75
16,1,107.35572482645512,99.0
3,5,73.0,81.84942302703857
0,4,0,123
9,7,156.0,144.42857142857142
4,7,166.5,151.71428571428572
10,6,102.87302086353301,123.0
2,5,196.06299448013306,120.1006441116333
4,7,143.25,101.14285714285714
8,6,78.375,128.5
7,12,122.81707331112453,111.0
2,0,115.5,0
7,6,96.0,114.5
6,9,53.963714599609375,61.88293430540297
10,3,98.4,86.31786433855693
3,5,146.0,114.0
5,3,81.0,67.0
6,5,124.5,126.6
6,11,83.0,133.9090909090909
2,11,108.0,114.0
2,4,84.0,63.0
0,2,0,136.7993311882019
3,10,189.0,110.7
9,2,131.68900275230408,135.0
1,0,98.88327717781067,0
5,1,90.6,249.0
2,4,97.5,72.0
0,4,0,111
7,10,99.42857142857143,111.403649187088
10,6,121.2,125.0
4,7,93.75,163.35422348976135
7,7,148.71428571428572,138.0
4,4,176.25,112.5
0,3,0,168
1,0,38.75185537338257,0
7,15,129.0,92.85687829653422
14,1,120.40045607089996,203.15771555900574
9,4,117.66666666666667,95.25
8,4,132.75,126.0
0,1,0,108
3,4,176.0,95.25
3,3,114.0,173.0
0,8,81.83203029632568,67.49321556091309
7,9,89.62268154961723,132.0
7,4,126.85714285714286,129.0
13,0,75.859267106423,0
6,11,133.0,118.9090909090909
6,6,146.5,97.5
10,7,97.5,110.16814698491778
0,1,0,123
3,2,154.0,115.5
0,1,0,132.45731258392334
2,7,106.5,165.90461502756392
6,8,95.0,111.75
4,12,139.5,147.5
13,10,82.38461538461539,133.5
1,5,135.0,120
5,5,98.4,95.6669361114502
7,2,132.85714285714286,109.5
0,1,0,156.5503125190735
1,4,108.0,141.75
7,2,129.0,105.0
0,2,0,96
5,4,82.2,120.75
6,12,111.5,120.75
6,4,94.05767556031545,134.25
8,3,109.875,118.0
0,2,0,63
0,1,0,111
7,1,116.5589553969247,219.0
7,7,130.25644115039282,114.0
2,2,129.0,129
1,0,162.0,0
1,1,123.33596801757812,134.52986431121826
0,6,0,96
16,1,78.375,84.0
1,6,147.0,108.0
0,1,0,108
2,7,208.5,134.14285714285714
5,4,101.93979601860046,108.0
4,1,114.75,123.0
4,12,116.25,86.5
3,4,117.4251762231191,124.5
2,0,187.5,0
5,0,69.6,0
0,1,0,64.94109559059143
8,2,106.5,126.0
4,7,69.75,110.14285714285714
8,9,118.875,105.0
1,0,96.87983274459839,0
8,9,106.63531851768494,164.0
7,0,96.42857142857143,0
11,12,104.18181818181819,121.25
8,11,127.875,139.90206428007647
0,1,0,90
0,3,0,105
4,3,90.75,156.0
0,3,0,162
1,0,168.0,0
7,8,149.57142857142858,96.375
2,1,159.4773906469345,151.7548496723175
5,3,104.71701903343201,86.0
2,7,157.5,98.14285714285714
12,3,94.0,157.0
3,5,111.0,112.8
5,4,103.2,97.5
7,11,144.42857142857142,106.63636363636364
2,0,114.0,0
7,7,126.85714285714286,134.57142857142858
0,3,0,87
3,4,76.0,176.25
8,2,89.625,115.5
0,1,0,123.33596801757812
7,5,142.28571428571428,135.6
3,7,132.38468392690024,134.14285714285714
5,6,127.8,105.0
0,9,0,168
0,3,0,120
5,3,135.6,101.0
4,1,135.0,219.0
4,5,87.75,119.4
2,0,93.0,0
0,2,0,48
14,4,119.78571428571429,87.75
0,12,0,135
12,6,93.25,152.07840971151987
0,3,0,108
5,6,136.2,119.0
11,7,103.36363636363636,75.42857142857143
12,6,127.25,154.5
4,2,81.22586047649384,82.5
2,2,126.0,81.0
7,6,114.0,85.76875921090443
2,4,112.5,158.25
2,6,182.50996458530426,132.0
4,2,142.5,165.0
3,0,87.0,0
1,6,96.0,108.0
4,5,90.75,132.0
7,4,104.57142857142857,131.25
2,6,96.69383025169373,107.0
2,6,84.0,151.5
1,0,61.015727519989014,0
2,2,93.0,94.5
2,4,69.0,89.25
6,12,130.0,101.25
2,0,55.5,0
14,8,139.28571428571428,118.49999999999999
3,5,108.0,115.8
4,6,98.70040392875671,134.5
7,7,146.8124120916639,120.42857142857143
0,3,0,144
0,2,0,156
2,0,115.5,0
1,7,120.0,126.40426475661141
9,3,116.66666666666667,141.0
0,1,0,59.068925619125366
12,2,156.7598416407903,100.5
1,2,234.0,132
6,11,96.43833247820537,125.45454545454545
6,5,131.0,102.6
2,10,55.5,97.5
4,0,116.25,0
6,3,105.0,142.0
14,2,117.85714285714286,49.5
10,1,114.3,0
9,2,132.0,115.5
1,0,191.1538074016571,0
7,6,134.57142857142858,75.23854041099548
4,11,129.0,114.56178125468168
8,5,103.125,116.4
1,2,99.0,114.0
0,3,0,97.74363136291504
6,6,83.0,112.5
0,1,0,102
12,5,62.45391492048899,86.4
4,6,119.25,123.0
6,3,141.5,170.0
5,0,115.2,0
1,0,164.56144070625305,0
2,0,58.5,0
0,3,0,69
0,2,0,132
10,4,143.1,137.04189628362656
9,3,74.66666666666667,107.0
2,8,97.79891967773438,140.27476409077644
5,6,107.4,114.0
6,3,122.5,108.0
0,1,0,147
0,2,0,87
4,12,125.25,97.0
0,1,0,0
1,0,155.6972029209137,0
5,9,78.0,109.33333333333333
8,11,101.41934168338776,127.9090909090909
7,3,89.57142857142857,91.0
8,4,82.5,68.25
2,4,142.5,135.0
2,4,142.5,96.75
5,5,105.6,105.6
0,1,0,129.43088793754578
10,5,118.5,136.8
13,9,129.23076923076923,114.66666666666667
4,8,126.75,51.375
1,0,231.9807994365692,0
6,4,129.5,133.5
6,7,141.72911767164865,96.42857142857143
5,2,108.0,136.5
9,4,116.33333333333333,153.75
1,6,219.0,112.5612582763036
4,10,118.5,95.7
0,3,0,96
8,4,143.25,127.5
3,5,110.0,132.0
4,7,75.31145334243774,190.71428571428572
8,2,120.375,99.0
3,1,124.0,159.0
9,5,127.0,123.6
3,6,164.0,108.5
11,7,118.9090909090909,117.0
8,9,117.0,96.66666666666667
2,1,82.5,123.0
0,10,0,87.0978193283081
8,5,104.5860023200512,150.6
3,1,126.0,141.0
4,5,156.5257762670517,134.3099940776825
9,3,83.66666666666667,104.0
0,4,0,105
4,9,62.25,95.33333333333333
3,6,83.0,93.0
0,1,0,111
3,0,69.0,0
13,6,135.5446142233335,110.0
5,4,130.2,108.75
1,3,138.0,153
19,2,137.68421052631584,183.0
14,5,131.14285714285714,128.4
0,1,0,149.65717935562134
4,7,107.25,154.28571428571428
5,7,103.2,127.28571428571429
0,2,0,108
7,19,141.13189922060286,132.31578947368422
17,5,104.57805636349846,123.6
1,0,111.013751745224,0
3,1,107.0,123.0
5,6,170.4,122.0
3,9,104.83888260523479,107.33333333333333
0,2,0,104.39671850204468
4,0,104.25,0
3,4,95.0,153.0
6,7,125.5,149.57142857142858
15,5,114.59143718083699,138.0
12,8,99.25,129.47917610406876
2,0,147.0,0
4,5,90.0,134.4
5,6,136.8,165.0
4,12,117.0,133.5
3,5,159.0,130.2
3,7,100.16545152664185,110.14285714285714
1,0,97.80550718307495,0
7,5,143.14285714285714,163.2
1,2,129.0,167.5767503976822
0,3,0,117
11,7,135.09013908559626,114.42857142857143
1,0,86.9333336353302,0
0,3,0,207
4,4,126.0,94.94102084636688
0,1,0,246
1,0,87.0,0
1,4,0.0,81
7,8,61.57388646262033,87.75
3,3,160.0,102.0
22,3,69.95807619528337,100.0
11,5,154.9090909090909,126.6
2,8,106.5,116.76383444666862
3,0,175.0,0
1,2,195.0,123
1,4,123.0,134.6889905333519
8,3,99.375,106.0
0,3,0,72
5,10,149.4,102.3
1,9,135.0,84.66666666666667
14,7,166.27067725999015,158.14285714285714
2,11,133.5,135.54545454545453
8,7,129.75,128.14285714285714
8,5,124.5,107.4
7,11,136.28571428571428,131.45454545454547
2,4,63.0,114.0
5,4,92.4,96.75
4,5,121.5,123.0
2,1,108.0,120
5,4,85.6763840675354,116.05626022815704
8,2,127.125,166.5
6,8,160.5,133.5
10,5,129.7876930952072,144.0
9,16,110.33333333333333,89.0625
0,1,0,42
5,1,97.2513431072235,0.0
1,3,126.0,114.0
5,4,153.6,137.25
1,1,26.692309141159058,107.85717606544495
0,1,0,81
0,1,0,126
8,6,112.5,75.5
1,1,219.0,150.0
5,7,133.2,93.0
3,11,101.0,125.72727272727273
13,2,133.6153846153846,177.0
6,5,116.1690529982249,67.8
2,8,136.5,163.875
1,1,49.45648765563965,158.26010131835938
5,11,100.8,95.47841384194113
3,3,121.0,114.77448256810506
4,10,81.0,108.0
0,1,78.74513244628906,0
1,1,120.0,86.01720523834229
2,6,148.5,103.5
4,4,130.5,84.0
2,6,138.0,66.5
1,12,194.77801394462585,80.04383826255798
2,10,103.5,129.6
7,5,141.85714285714286,178.20593237876892
7,5,95.57142857142857,90.0
6,9,83.0,104.0
2,0,97.5,0
6,3,171.79878044128418,95.0
6,8,96.5,108.375
5,2,128.4,138.0
5,8,148.2342102050781,133.17892280220985
0,5,0,146.86960101127625
4,2,89.25,106.5
0,1,0,78
6,12,128.0,91.95467974742253
3,4,143.0,86.25
8,8,88.5,121.25292015075684
2,13,139.5,105.46153846153847
1,6,90.0,128.76367235183716
0,10,0,153
7,6,93.42857142857143,93.0
1,0,66.78384208679199,0
7,3,135.42857142857142,128.0
3,0,27.0,0
8,3,102.90211483836174,152.0
7,7,158.14285714285714,111.0
7,7,118.28571428571429,150.42857142857142
0,8,0,150
2,9,124.5,148.33333333333334
1,7,198.0,176.14285714285714
7,7,102.42857142857143,124.71428571428571
12,2,93.5,100.5
